"signal_id","opcua_node_id","display_name_pt_br","description_pt_br","area_code","area_name_pt_br","equipment_id","equipment_name_pt_br","scope","loop_id","analytical_role","data_type","engineering_unit","nominal_cadence_seconds","normal_range","scenario_relevance","context_for_loop_ids"
"SIG-0001","ns=2;s=Plant.ControlLoops.FIC-101.PV","PV — Vazão de carga da unidade","Variável de processo medida: Vazão de alimentação.","FEED","Alimentação e pré-aquecimento","FIC-101","Vazão de carga da unidade","control_loop","FIC-101","cpm.pv","number","m³/h","30","0..1000","normal.steady","FIC-101"
"SIG-0459","ns=2;s=Plant.Areas.WWT.Equipment.V-901.INLET_FLOW","Vazão de entrada — Separador API","Vazão de entrada de contexto do equipamento Separador API. Carga de entrada que perturba o inventário.","WWT","Tratamento de efluentes","V-901","Separador API","plant_context","","","number","m³/h","30","0..500","Carga de entrada que perturba o inventário.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0460","ns=2;s=Plant.Areas.WWT.Equipment.V-901.STATUS","Estado operacional — Separador API","Estado operacional de contexto do equipamento Separador API. Estado factual do vaso.","WWT","Tratamento de efluentes","V-901","Separador API","plant_context","","","string","state","30","NORMAL|LIMITED|UNAVAILABLE","Estado factual do vaso.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0461","ns=2;s=Plant.Areas.WWT.Equipment.BA-901.LEVEL","Nível — Bacia de aeração","Nível de contexto do equipamento Bacia de aeração. Inventário líquido da bacia.","WWT","Tratamento de efluentes","BA-901","Bacia de aeração","plant_context","","","number","%","60","0..100","Inventário líquido da bacia.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0462","ns=2;s=Plant.Areas.WWT.Equipment.BA-901.PH","pH — Bacia de aeração","pH de contexto do equipamento Bacia de aeração. Acidez ou alcalinidade do conteúdo.","WWT","Tratamento de efluentes","BA-901","Bacia de aeração","plant_context","","","number","pH","300","0..14","Acidez ou alcalinidade do conteúdo.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0463","ns=2;s=Plant.Areas.WWT.Equipment.BA-901.DISSOLVED_OXYGEN","Oxigênio dissolvido — Bacia de aeração","Oxigênio dissolvido de contexto do equipamento Bacia de aeração. Condição biológica da aeração.","WWT","Tratamento de efluentes","BA-901","Bacia de aeração","plant_context","","","number","mg/L","300","0..20","Condição biológica da aeração.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0464","ns=2;s=Plant.Areas.WWT.Equipment.BA-901.TEMPERATURE","Temperatura — Bacia de aeração","Temperatura de contexto do equipamento Bacia de aeração. Temperatura média do conteúdo.","WWT","Tratamento de efluentes","BA-901","Bacia de aeração","plant_context","","","number","°C","300","0..60","Temperatura média do conteúdo.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0465","ns=2;s=Plant.Areas.WWT.Equipment.BA-901.STATUS","Estado da bacia — Bacia de aeração","Estado da bacia de contexto do equipamento Bacia de aeração. Estado operacional da bacia.","WWT","Tratamento de efluentes","BA-901","Bacia de aeração","plant_context","","","string","state","60","NORMAL|LIMITED|BYPASS","Estado operacional da bacia.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0466","ns=2;s=Plant.Areas.WWT.Equipment.P-901.SUCTION_PRESSURE","Pressão de sucção — Bomba de efluente","Pressão de sucção de contexto do equipamento Bomba de efluente. Condição hidráulica na sucção da bomba.","WWT","Tratamento de efluentes","P-901","Bomba de efluente","plant_context","","","number","bar","30","0..30","Condição hidráulica na sucção da bomba.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0467","ns=2;s=Plant.Areas.WWT.Equipment.P-901.DISCHARGE_PRESSURE","Pressão de descarga — Bomba de efluente","Pressão de descarga de contexto do equipamento Bomba de efluente. Pressão entregue pela bomba.","WWT","Tratamento de efluentes","P-901","Bomba de efluente","plant_context","","","number","bar","30","0..80","Pressão entregue pela bomba.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0468","ns=2;s=Plant.Areas.WWT.Equipment.P-901.MOTOR_CURRENT","Corrente do motor — Bomba de efluente","Corrente do motor de contexto do equipamento Bomba de efluente. Carga elétrica associada ao esforço da bomba.","WWT","Tratamento de efluentes","P-901","Bomba de efluente","plant_context","","","number","A","10","0..500","Carga elétrica associada ao esforço da bomba.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0469","ns=2;s=Plant.Areas.WWT.Equipment.P-901.BEARING_VIBRATION","Vibração do mancal — Bomba de efluente","Vibração do mancal de contexto do equipamento Bomba de efluente. Condição mecânica do conjunto rotativo.","WWT","Tratamento de efluentes","P-901","Bomba de efluente","plant_context","","","number","mm/s","10","0..25","Condição mecânica do conjunto rotativo.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0470","ns=2;s=Plant.Areas.WWT.Equipment.P-901.RUNNING","Estado de operação — Bomba de efluente","Estado de operação de contexto do equipamento Bomba de efluente. Indica se o equipamento está em funcionamento.","WWT","Tratamento de efluentes","P-901","Bomba de efluente","plant_context","","","boolean","boolean","10","true|false","Indica se o equipamento está em funcionamento.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0471","ns=2;s=Plant.Areas.WWT.Equipment.AI-901.VALUE","Valor analisado — Analisador de efluente","Valor analisado de contexto do equipamento Analisador de efluente. Resultado principal do analisador.","WWT","Tratamento de efluentes","AI-901","Analisador de efluente","plant_context","","","number","process_unit","300","process_specific","Qualidade, disponibilidade, deriva e validação de medições.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0472","ns=2;s=Plant.Areas.WWT.Equipment.AI-901.SAMPLE_FLOW","Vazão da amostra — Analisador de efluente","Vazão da amostra de contexto do equipamento Analisador de efluente. Vazão no sistema de condicionamento de amostra.","WWT","Tratamento de efluentes","AI-901","Analisador de efluente","plant_context","","","number","L/min","60","0..20","Qualidade, disponibilidade, deriva e validação de medições.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0473","ns=2;s=Plant.Areas.WWT.Equipment.AI-901.SAMPLE_TEMPERATURE","Temperatura da amostra — Analisador de efluente","Temperatura da amostra de contexto do equipamento Analisador de efluente. Temperatura da amostra entregue ao analisador.","WWT","Tratamento de efluentes","AI-901","Analisador de efluente","plant_context","","","number","°C","60","0..80","Qualidade, disponibilidade, deriva e validação de medições.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0474","ns=2;s=Plant.Areas.WWT.Equipment.AI-901.DATA_QUALITY","Qualidade analítica — Analisador de efluente","Qualidade analítica de contexto do equipamento Analisador de efluente. Indicador interno de validade da análise.","WWT","Tratamento de efluentes","AI-901","Analisador de efluente","plant_context","","","number","%","300","0..100","Qualidade, disponibilidade, deriva e validação de medições.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0475","ns=2;s=Plant.Areas.WWT.Equipment.AI-901.STATUS","Estado do analisador — Analisador de efluente","Estado do analisador de contexto do equipamento Analisador de efluente. Estado operacional do instrumento analítico.","WWT","Tratamento de efluentes","AI-901","Analisador de efluente","plant_context","","","string","state","60","ONLINE|CALIBRATION|FAULT","Qualidade, disponibilidade, deriva e validação de medições.","FIC-901;LIC-902;AIC-903;AIC-904"
"SIG-0476","ns=2;s=Plant.Areas.FLARE.Equipment.FLH-1001.PRESSURE","Pressão — Cabeçalho de flare","Pressão de contexto do equipamento Cabeçalho de flare. Balanço entre oferta e demanda da rede.","FLARE","Flare e sistemas de proteção","FLH-1001","Cabeçalho de flare","plant_context","","","number","bar","30","0..100","Balanço entre oferta e demanda da rede.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0477","ns=2;s=Plant.Areas.FLARE.Equipment.FLH-1001.TEMPERATURE","Temperatura — Cabeçalho de flare","Temperatura de contexto do equipamento Cabeçalho de flare. Condição térmica compartilhada pelos consumidores.","FLARE","Flare e sistemas de proteção","FLH-1001","Cabeçalho de flare","plant_context","","","number","°C","60","-20..550","Condição térmica compartilhada pelos consumidores.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0478","ns=2;s=Plant.Areas.FLARE.Equipment.FLH-1001.FLOW","Vazão total — Cabeçalho de flare","Vazão total de contexto do equipamento Cabeçalho de flare. Carga total transportada pelo cabeçalho.","FLARE","Flare e sistemas de proteção","FLH-1001","Cabeçalho de flare","plant_context","","","number","t/h","30","0..1000","Carga total transportada pelo cabeçalho.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0479","ns=2;s=Plant.Areas.FLARE.Equipment.FLH-1001.DEMAND","Demanda estimada — Cabeçalho de flare","Demanda estimada de contexto do equipamento Cabeçalho de flare. Demanda agregada dos consumidores conectados.","FLARE","Flare e sistemas de proteção","FLH-1001","Cabeçalho de flare","plant_context","","","number","%","60","0..100","Demanda agregada dos consumidores conectados.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0480","ns=2;s=Plant.Areas.FLARE.Equipment.FLH-1001.STATUS","Estado operacional — Cabeçalho de flare","Estado operacional de contexto do equipamento Cabeçalho de flare. Estado factual calculado para o cabeçalho.","FLARE","Flare e sistemas de proteção","FLH-1001","Cabeçalho de flare","plant_context","","","string","state","30","NORMAL|LIMITED|UNAVAILABLE","Estado factual calculado para o cabeçalho.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0481","ns=2;s=Plant.Areas.FLARE.Equipment.V-1001.LEVEL","Nível — Vaso separador de flare","Nível de contexto do equipamento Vaso separador de flare. Inventário de líquido no vaso.","FLARE","Flare e sistemas de proteção","V-1001","Vaso separador de flare","plant_context","","","number","%","30","0..100","Inventário de líquido no vaso.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0482","ns=2;s=Plant.Areas.FLARE.Equipment.V-1001.PRESSURE","Pressão — Vaso separador de flare","Pressão de contexto do equipamento Vaso separador de flare. Pressão interna do vaso.","FLARE","Flare e sistemas de proteção","V-1001","Vaso separador de flare","plant_context","","","number","bar","30","0..100","Pressão interna do vaso.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0483","ns=2;s=Plant.Areas.FLARE.Equipment.V-1001.TEMPERATURE","Temperatura — Vaso separador de flare","Temperatura de contexto do equipamento Vaso separador de flare. Temperatura representativa do conteúdo.","FLARE","Flare e sistemas de proteção","V-1001","Vaso separador de flare","plant_context","","","number","°C","60","-20..450","Temperatura representativa do conteúdo.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0484","ns=2;s=Plant.Areas.FLARE.Equipment.V-1001.INLET_FLOW","Vazão de entrada — Vaso separador de flare","Vazão de entrada de contexto do equipamento Vaso separador de flare. Carga de entrada que perturba o inventário.","FLARE","Flare e sistemas de proteção","V-1001","Vaso separador de flare","plant_context","","","number","m³/h","30","0..500","Carga de entrada que perturba o inventário.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0485","ns=2;s=Plant.Areas.FLARE.Equipment.V-1001.STATUS","Estado operacional — Vaso separador de flare","Estado operacional de contexto do equipamento Vaso separador de flare. Estado factual do vaso.","FLARE","Flare e sistemas de proteção","V-1001","Vaso separador de flare","plant_context","","","string","state","30","NORMAL|LIMITED|UNAVAILABLE","Estado factual do vaso.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0486","ns=2;s=Plant.Areas.FLARE.Equipment.FS-1001.FLARE_FLOW","Vazão para queima — Chaminé do flare","Vazão para queima de contexto do equipamento Chaminé do flare. Carga instantânea enviada à chaminé.","FLARE","Flare e sistemas de proteção","FS-1001","Chaminé do flare","plant_context","","","number","Nm³/h","10","0..200000","Carga instantânea enviada à chaminé.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0487","ns=2;s=Plant.Areas.FLARE.Equipment.FS-1001.TIP_TEMPERATURE","Temperatura da ponta — Chaminé do flare","Temperatura da ponta de contexto do equipamento Chaminé do flare. Condição térmica da ponta do flare.","FLARE","Flare e sistemas de proteção","FS-1001","Chaminé do flare","plant_context","","","number","°C","10","0..1200","Condição térmica da ponta do flare.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0488","ns=2;s=Plant.Areas.FLARE.Equipment.FS-1001.SMOKE_INDEX","Índice de fumaça — Chaminé do flare","Índice de fumaça de contexto do equipamento Chaminé do flare. Indicador óptico de formação de fumaça.","FLARE","Flare e sistemas de proteção","FS-1001","Chaminé do flare","plant_context","","","number","index","30","0..100","Indicador óptico de formação de fumaça.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0489","ns=2;s=Plant.Areas.FLARE.Equipment.FS-1001.PILOT_STATUS","Estado dos pilotos — Chaminé do flare","Estado dos pilotos de contexto do equipamento Chaminé do flare. Disponibilidade dos pilotos de ignição.","FLARE","Flare e sistemas de proteção","FS-1001","Chaminé do flare","plant_context","","","string","state","5","OFF|PARTIAL|ALL_ON","Disponibilidade dos pilotos de ignição.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0490","ns=2;s=Plant.Areas.FLARE.Equipment.FS-1001.RADIATION","Radiação térmica — Chaminé do flare","Radiação térmica de contexto do equipamento Chaminé do flare. Carga térmica estimada no entorno.","FLARE","Flare e sistemas de proteção","FS-1001","Chaminé do flare","plant_context","","","number","kW/m²","30","0..50","Carga térmica estimada no entorno.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0491","ns=2;s=Plant.Areas.FLARE.Equipment.AI-1001.VALUE","Valor analisado — Analisador do gás de alívio","Valor analisado de contexto do equipamento Analisador do gás de alívio. Resultado principal do analisador.","FLARE","Flare e sistemas de proteção","AI-1001","Analisador do gás de alívio","plant_context","","","number","process_unit","300","process_specific","Qualidade, disponibilidade, deriva e validação de medições.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0492","ns=2;s=Plant.Areas.FLARE.Equipment.AI-1001.SAMPLE_FLOW","Vazão da amostra — Analisador do gás de alívio","Vazão da amostra de contexto do equipamento Analisador do gás de alívio. Vazão no sistema de condicionamento de amostra.","FLARE","Flare e sistemas de proteção","AI-1001","Analisador do gás de alívio","plant_context","","","number","L/min","60","0..20","Qualidade, disponibilidade, deriva e validação de medições.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0493","ns=2;s=Plant.Areas.FLARE.Equipment.AI-1001.SAMPLE_TEMPERATURE","Temperatura da amostra — Analisador do gás de alívio","Temperatura da amostra de contexto do equipamento Analisador do gás de alívio. Temperatura da amostra entregue ao analisador.","FLARE","Flare e sistemas de proteção","AI-1001","Analisador do gás de alívio","plant_context","","","number","°C","60","0..80","Qualidade, disponibilidade, deriva e validação de medições.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0494","ns=2;s=Plant.Areas.FLARE.Equipment.AI-1001.DATA_QUALITY","Qualidade analítica — Analisador do gás de alívio","Qualidade analítica de contexto do equipamento Analisador do gás de alívio. Indicador interno de validade da análise.","FLARE","Flare e sistemas de proteção","AI-1001","Analisador do gás de alívio","plant_context","","","number","%","300","0..100","Qualidade, disponibilidade, deriva e validação de medições.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0495","ns=2;s=Plant.Areas.FLARE.Equipment.AI-1001.STATUS","Estado do analisador — Analisador do gás de alívio","Estado do analisador de contexto do equipamento Analisador do gás de alívio. Estado operacional do instrumento analítico.","FLARE","Flare e sistemas de proteção","AI-1001","Analisador do gás de alívio","plant_context","","","string","state","60","ONLINE|CALIBRATION|FAULT","Qualidade, disponibilidade, deriva e validação de medições.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0496","ns=2;s=Plant.Areas.FLARE.Equipment.EG-1001.POWER","Potência — Gerador de emergência","Potência de contexto do equipamento Gerador de emergência. Potência entregue pelo gerador de emergência.","FLARE","Flare e sistemas de proteção","EG-1001","Gerador de emergência","plant_context","","","number","MW","10","0..50","Potência entregue pelo gerador de emergência.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0497","ns=2;s=Plant.Areas.FLARE.Equipment.EG-1001.VOLTAGE","Tensão — Gerador de emergência","Tensão de contexto do equipamento Gerador de emergência. Tensão nos terminais do gerador.","FLARE","Flare e sistemas de proteção","EG-1001","Gerador de emergência","plant_context","","","number","kV","10","0..20","Tensão nos terminais do gerador.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0498","ns=2;s=Plant.Areas.FLARE.Equipment.EG-1001.FREQUENCY","Frequência — Gerador de emergência","Frequência de contexto do equipamento Gerador de emergência. Frequência elétrica do gerador.","FLARE","Flare e sistemas de proteção","EG-1001","Gerador de emergência","plant_context","","","number","Hz","10","0..70","Frequência elétrica do gerador.","PIC-1001;LIC-1002;FIC-1003"
"SIG-0499","ns=2;s=Plant.Areas.FLARE.Equipment.EG-1001.BEARING_TEMPERATURE","Temperatura do mancal — Gerador de emergência","Temperatura do mancal de contexto do equipamento Gerador de emergência. Condição térmica do conjunto rotativo.","FLARE","Flare e sistemas de proteção","EG-1001","Gerador de emergência","plant_context","","","number","°C","30","0..150","Condição térmica do conjunto rotativo.","PIC-1001;LIC-1002;FIC-1003"
